Campaña,Anunciante,Operación,Código de contrato (Opcional),Precio por cara (Opcional),APS Global,CUIC,Articulo,Vendedor,Descripción (Opcional),Inicio o Periodo,Fin o Segmento,Arte,Código de arte (Opcional),Arte Url (Opcional),Origen del arte (Opcional),Unidad,Cara,Ciudad,Tipo de Distribución,Reproducciones
CORTESIA,CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIAS,,,,AC2019,Flujo,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC2019,Contraflujo,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC2022,Flujo,Acapulco de Juárez,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIAS,,,,AC2022,Contraflujo,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC2026,Contraflujo,Acapulco de Juárez,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIAS,,,,AC2026,Flujo,Acapulco de Juárez,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1428,"$2,700",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,PROMOBOLETOS,,,,AC2028,Flujo,Acapulco de Juárez,RENTA,
TELCEL / R7,TELCEL,RENTA,54795,"$2,200",70694,9964,RT-P2-COB-AC,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,AMIGO PAGUITOS,,,,AC2028,Contraflujo,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC2029,Contraflujo,Acapulco de Juárez,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIAS,,,,AC2029,Flujo,Acapulco de Juárez,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1428,"$2,700",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,LATAS,,,,AC2037,Flujo,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC2037,Contraflujo,Acapulco de Juárez,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIAS,,,,AC2039,Flujo,Acapulco de Juárez,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1428,"$2,700",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,PROMOBOLETOS,,,,AC2039,Contraflujo,Acapulco de Juárez,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1428,"$2,700",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,LATAS,,,,AC2042,Contraflujo,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC2042,Flujo,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC2043,Flujo,Acapulco de Juárez,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1428,"$2,700",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,PROMOBOLETOS,,,,AC2043,Contraflujo,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC2048,Flujo,Acapulco de Juárez,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1428,"$2,700",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,LATAS,,,,AC2048,Contraflujo,Acapulco de Juárez,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1428,"$2,700",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,PROMOBOLETOS,,,,AC2049,Flujo,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC2049,Contraflujo,Acapulco de Juárez,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1428,"$2,700",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,LATAS,,,,AC2053,Flujo,Acapulco de Juárez,RENTA,
TELCEL / R7,TELCEL,RENTA,54795,"$2,200",70694,9964,RT-P2-COB-AC,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,AMIGO PAGUITOS,,,,AC2053,Contraflujo,Acapulco de Juárez,RENTA,
SANBORNS PRIMAVERA,SANBORNS,RENTA,1475,"$1,426",1402,11231,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,FAMILIA RESTAURANTE,,,,AC2060,Flujo,Acapulco de Juárez,RENTA,
TELCEL / R7,TELCEL,RENTA,54795,"$2,200",70694,9964,RT-P2-COB-AC,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,AMIGO PAGUITOS,,,,AC2060,Contraflujo,Acapulco de Juárez,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1428,"$2,700",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,PROMOBOLETOS,,,,AC2061,Contraflujo,Acapulco de Juárez,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIAS,,,,AC2061,Flujo,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC2071,Contraflujo,Acapulco de Juárez,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1428,"$2,700",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,LATAS,,,,AC2071,Flujo,Acapulco de Juárez,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1428,"$2,700",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,PROMOBOLETOS,,,,AC2078,Contraflujo,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC2078,Flujo,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC2080,Flujo,Acapulco de Juárez,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1428,"$2,700",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,LATAS,,,,AC2080,Contraflujo,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC3004,Flujo,Acapulco de Juárez,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIAS,,,,AC3004,Contraflujo,Acapulco de Juárez,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIAS,,,,AC3015,Contraflujo,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC3015,Flujo,Acapulco de Juárez,RENTA,
TELCEL / R7,TELCEL,RENTA,54795,"$2,200",70694,9964,RT-P2-COB-AC,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,PLAN TELCEL LIBRE ,,,,AC3016,Flujo,Acapulco de Juárez,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIAS,,,,AC3016,Contraflujo,Acapulco de Juárez,RENTA,
SANBORNS PRIMAVERA,SANBORNS,INTERCAMBIO,1477,"$1,426",1402,11231,IN-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,FAMILIA PRIMAVERA,,,,AC3021,Contraflujo,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC3021,Flujo,Acapulco de Juárez,RENTA,
TELCEL / R7,TELCEL,RENTA,54795,"$2,200",70694,9964,RT-P2-COB-AC,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,PLAN TELCEL LIBRE ,,,,AC3022,Flujo,Acapulco de Juárez,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIAS,,,,AC3022,Contraflujo,Acapulco de Juárez,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54880,"$2,575",70508,1559,RT-P2-COB-AC,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,FONDO ROJO,,,,AC3024,Flujo,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC3024,Contraflujo,Acapulco de Juárez,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIAS,,,,AC3029,Flujo,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC3029,Contraflujo,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC3032,Contraflujo,Acapulco de Juárez,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIAS,,,,AC3032,Flujo,Acapulco de Juárez,RENTA,
SANBORNS PRIMAVERA,SANBORNS,BONIFICACION,1476,$0,1402,11231,BF-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,FAMILIA RESTAURANTE,,,,AC3032,Flujo2,Acapulco de Juárez,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIAS,,,,AC3032,Contraflujo2,Acapulco de Juárez,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIAS,,,,AC3033,Contraflujo2,Acapulco de Juárez,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,AC3033,Flujo,Acapulco de Juárez,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIAS,,,,AC3033,Contraflujo,Acapulco de Juárez,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIAS,,,,AC3033,Flujo2,Acapulco de Juárez,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIAS,,,,AC3034,Flujo,Acapulco de Juárez,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54880,"$2,575",70508,1559,RT-P2-COB-AC,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,FONDO ROJO,,,,AC3034,Contraflujo,Acapulco de Juárez,RENTA,
CORTESIA,CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIAS,,,,AC3035,Flujo,Acapulco de Juárez,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1428,"$2,700",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,PROMOBOLETOS,,,,AC3035,Contraflujo,Acapulco de Juárez,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1001,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1001,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1005,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1005,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1006,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1006,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1007,Flujo,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1007,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1008,Flujo2,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1008,Contraflujo2,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1008,Contraflujo,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1008,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1009,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1009,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1010,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1010,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1011,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1011,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1012,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1012,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1013,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1013,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1014,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1014,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1015,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1015,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1016,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1016,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1017,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1017,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1018,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1018,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1019,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1019,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1020,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1020,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1021,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1021,Contraflujo,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1023,Flujo,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1023,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1024,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1024,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1025,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1025,Contraflujo2,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1025,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1025,Flujo2,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1026,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1026,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1027,Flujo,Culiacán,RENTA,
