Campaña,Anunciante,Operación,Código de contrato (Opcional),Precio por cara (Opcional),APS Global,CUIC,Articulo,Vendedor,Descripción (Opcional),Inicio o Periodo,Fin o Segmento,Arte,Código de arte (Opcional),Arte Url (Opcional),Origen del arte (Opcional),Unidad,Cara,Ciudad,Tipo de Distribución,Reproducciones
DiDi / CARD,DIDI,RENTA,54609,"$3,965",70695,11751,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5063,Flujo,Ciudad de México,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1306,"$5,406",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,PINES,,,,5063,Contraflujo,Ciudad de México,RENTA,
SIX FLAGS,SIX FLAGS,RENTA,54532,"$3,273",70683,9506,RT-CL-PRA-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #4,SIX FLAGS SPEEDWAY,,,,5066,Flujo,Ciudad de México,RENTA,
CONTRA LA EXTORSION,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54683,$0,70712,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,CONTRA LA EXTORSION,,,,5066,Contraflujo,Ciudad de México,RENTA,
PLAN AT&T MUNDIAL,AT&T,RENTA,54550,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,AT&T PREPAGO,,,,5067,Contraflujo,Ciudad de México,RENTA,
CLARO VIDEO CON UNIVERSAL +,CLARO VIDEO,RENTA,1314,"$3,300",1354,11227,RT-CL-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,CLARO VIDEO CON UNIVERSAL +,,,,5070,Flujo,Ciudad de México,RENTA,
MES DEL BEBE,COPPEL,RENTA,1299,"$3,092",1321,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #4,TODO PARA MI BEBE,,,,5070,Contraflujo,Ciudad de México,RENTA,
LOREAL / NYX,LOREAL,RENTA,54586,"$3,400",70692,1781,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,BRILLO 4K,,,,5071,Flujo,Ciudad de México,RENTA,
COMODIN CDMX,COMODIN CDMX,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5071,Contraflujo,Ciudad de México,RENTA,
DIDI RIDES - Zonas,DIDI,RENTA,54607,"$2,695",70587,11751,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,30% OFF EN MAÑANAS Y TARDES,,,,5073,Contraflujo,Ciudad de México,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1306,"$5,406",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,PINES,,,,5074,Flujo,Ciudad de México,RENTA,
BANKAOOL,BANCO BANKAOOL,RENTA,1341,"$4,000",1317,11472,RT-CL-COB-MX,DULCE BALTIERRA,,Catorcenas 2026,Catorcena #4,AZUL,,,,5074,Contraflujo,Ciudad de México,RENTA,
COMODIN CDMX,COMODIN CDMX,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5076,Flujo,Ciudad de México,RENTA,
LOREAL - GARNIER - HAIR FOODIES - Ola 1,LOREAL,RENTA,54592,"$3,400",70578,5174,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,DANNA DE ESPALDA,,,,5076,Contraflujo,Ciudad de México,RENTA,
BANKAOOL,BANCO BANKAOOL,RENTA,1341,"$4,000",1317,11472,RT-CL-COB-MX,DULCE BALTIERRA,,Catorcenas 2026,Catorcena #4,AZUL,,,,5079,Flujo,Ciudad de México,RENTA,
METROP PARALELO (SIN VISIBILIDAD),OBSTRUIDOS,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,METROP PARALELO (SIN VISIBILIDAD),,,,5079,Contraflujo,Ciudad de México,RENTA,
COMODIN CDMX,COMODIN CDMX,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5080,Flujo,Ciudad de México,RENTA,
BANKAOOL,BANCO BANKAOOL,RENTA,1341,"$4,000",1317,11472,RT-CL-COB-MX,DULCE BALTIERRA,,Catorcenas 2026,Catorcena #4,FIDEICOMISO,,,,5080,Contraflujo,Ciudad de México,RENTA,
BANKAOOL,BANCO BANKAOOL,RENTA,1341,"$4,000",1317,11472,RT-CL-COB-MX,DULCE BALTIERRA,,Catorcenas 2026,Catorcena #4,FIDEICOMISO,,,,5501,Flujo,Ciudad de México,RENTA,
COMODIN CDMX,COMODIN CDMX,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5501,Contraflujo,Ciudad de México,RENTA,
PLAN AT&T MUNDIAL,AT&T,RENTA,54550,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,AT&T PREPAGO,,,,5084,Flujo,Ciudad de México,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54579,"$3,500",70508,1559,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,FONDO ROJO,,,,5084,Contraflujo,Ciudad de México,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1306,"$5,406",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,PINES,,,,5086,Flujo,Ciudad de México,RENTA,
CONTRA LA EXTORSION,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54683,$0,70712,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,CONTRA LA EXTORSION,,,,5086,Contraflujo,Ciudad de México,RENTA,
MOMENTOS SAN VALENTIN,SANBORNS,RENTA,1308,"$3,587",1326,11231,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,MOMENTOS SAN VALENTIN,,,,5087,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54480,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,"PREMIOS GANAR, GANAR",,,,5087,Contraflujo,Ciudad de México,RENTA,
AFORE XXI,CARRERA KARDIAS,RENTA,54638,"$3,105",#N/A,#N/A,#N/A,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,AFORE XXI,,,,5214,Flujo,Ciudad de México,RENTA,
AGRIFEN,PISALAK,RENTA,1298,"$3,632",1364,10935,RT-P1-COB-MX,BEGOÑA BEORLEGUI,,Catorcenas 2026,Catorcena #4,AGRIFEN,,,,5214,Contraflujo,Ciudad de México,RENTA,
NEEDED 2026,NEEDED EDUCATION,CORTESIA,1278,$0,1320,11397,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,NEVER ENDING EVOLUTION AI 2026.,,,,5089,Flujo,Ciudad de México,RENTA,
CONTRA LA EXTORSION,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54683,$0,70712,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,CONTRA LA EXTORSION,,,,5089,Contraflujo,Ciudad de México,RENTA,
MIDE 2026,MIDE,CORTESIA,54539,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,MIDE,,,,5091,Flujo,Ciudad de México,RENTA,
DiDi / CARD,DIDI,RENTA,54609,"$3,965",70695,11751,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5091,Contraflujo,Ciudad de México,RENTA,
EL FANTASMA DE LA OPERA 2026,EL FANTASMA DE LA OPERA,RENTA,1276,"$4,200",1325,11517,RT-P1-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,EL FANTASMA DE LA OPERA,,,,5093,Flujo,Ciudad de México,RENTA,
METROP PARALELO (SIN VISIBILIDAD),OBSTRUIDOS,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,METROP PARALELO (SIN VISIBILIDAD),,,,5093,Contraflujo,Ciudad de México,RENTA,
SIX FLAGS,SIX FLAGS,RENTA,54532,"$3,273",70683,9506,RT-CL-PRA-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #4,SIX FLAGS SPEEDWAY,,,,5096,Flujo,Ciudad de México,RENTA,
SI PREVIENES NO ARRIESGAS,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54681,$0,70713,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,SI PREVIENES NO ARRIESGAS,,,,5096,Contraflujo,Ciudad de México,RENTA,
AVON ULTRA REINVENCION,AVON,RENTA,1301,"$2,968",1347,11287,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,AVÓN ,,,,5215,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54480,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,"PREMIOS GANAR, GANAR",,,,5215,Contraflujo,Ciudad de México,RENTA,
DIFUSION BOLSA DE TRABAJO IMU,GRUPO IMU,CORTESIA,54511,$0,70670,11749,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,DIFUSION BOLSA DE TRABAJO,,,,5101,Flujo,Ciudad de México,RENTA,
COMODIN CDMX,COMODIN CDMX,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5101,Contraflujo,Ciudad de México,RENTA,
NRM - EL ULTIMO MAESTRO,NRM COMUNICACIONES,CORTESIA,1279,$0,1343,11563,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,EL ÚLTIMO MAESTRO,,,,5403,Flujo,Ciudad de México,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54579,"$3,500",70508,1559,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,FONDO ROJO,,,,5403,Contraflujo,Ciudad de México,RENTA,
PLAN AT&T MUNDIAL,AT&T,RENTA,54550,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,AT&T PREPAGO,,,,5103,Flujo,Ciudad de México,RENTA,
LOREAL / NYX,LOREAL,RENTA,54586,"$3,400",70692,1781,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,JELLY DELI,,,,5103,Contraflujo,Ciudad de México,RENTA,
AMAZON PF CAT 4 2026,AMAZON,RENTA,1337,"$2,856",1366,11369,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #4,"AHORRA EN GRANDE, SONRÍE EN GRANDE",,,,5104,Flujo,Ciudad de México,RENTA,
POST DAY,POST DAY,RENTA,1332,"$3,900",1350,11748,RT-P1-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #4,POST DAY,,,,5104,Contraflujo,Ciudad de México,RENTA,
Shakira,OCESA,INTERCAMBIO,54520,$0,70673,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,SHAKIRA,,,,5105,Flujo,Ciudad de México,RENTA,
Warner / THE BRIDE,WARNER PICTURES,RENTA,54644,"$3,450",70707,1934,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5105,Contraflujo,Ciudad de México,RENTA,
TENENCIA,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54685,$0,70718,10257,CT-DIG-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,TENENCIA,,,,5106,Flujo,Ciudad de México,RENTA,
HOPPERS,DISNEY,RENTA,54651,"$4,171",70706,11785,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5106,Contraflujo,Ciudad de México,RENTA,
CONTRA LA EXTORSION,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54683,$0,70712,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,CONTRA LA EXTORSION,,,,5301,Flujo,Ciudad de México,RENTA,
PREDIAL,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54686,$0,70719,10257,CT-DIG-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,PREDIAL,,,,5301,Contraflujo,Ciudad de México,RENTA,
NUTRI,NUTRI DELI,RENTA,54634,"$3,413",70416,11512,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,VASO DE LECHE ,,,,5302,Flujo,Ciudad de México,RENTA,
SI PREVIENES NO ARRIESGAS,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54681,$0,70713,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,SI PREVIENES NO ARRIESGAS,,,,5302,Contraflujo,Ciudad de México,RENTA,
COMODIN CDMX,COMODIN CDMX,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5401,Flujo,Ciudad de México,RENTA,
CONTRA LA EXTORSION,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54683,$0,70712,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,CONTRA LA EXTORSION,,,,5401,Contraflujo,Ciudad de México,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54579,"$3,500",70508,1559,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,FONDO DE COLORES,,,,5206,Flujo,Ciudad de México,RENTA,
NEEDED 2026,NEEDED EDUCATION,CORTESIA,1278,$0,1320,11397,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,NEVER ENDING EVOLUTION AI 2026.,,,,5206,Contraflujo,Ciudad de México,RENTA,
CAFE LEGAL,CAFE LEGAL,RENTA,1305,"$3,900",1309,11771,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5221,Flujo,Ciudad de México,RENTA,
PREDIAL,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54686,$0,70719,10257,CT-DIG-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,PREDIAL,,,,5221,Contraflujo,Ciudad de México,RENTA,
DIFUSION BOLSA DE TRABAJO IMU,GRUPO IMU,CORTESIA,54511,$0,70670,11749,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,DIFUSION BOLSA DE TRABAJO,,,,5222,Flujo,Ciudad de México,RENTA,
CLARO VIDEO CON UNIVERSAL +,CLARO VIDEO,RENTA,1314,"$3,300",1354,11227,RT-CL-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,CLARO VIDEO CON UNIVERSAL +,,,,5222,Contraflujo,Ciudad de México,RENTA,
NESCAFE CLASICO,NESTLE,RENTA,54515,"$4,800",70453,10686,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #4,NESCAFE CLASICO ,,,,5204,Flujo,Ciudad de México,RENTA,
CLARO VIDEO CON UNIVERSAL +,CLARO VIDEO,RENTA,1314,"$3,300",1354,11227,RT-CL-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,CLARO VIDEO CON UNIVERSAL +,,,,5204,Contraflujo,Ciudad de México,RENTA,
NESCAFE CLASICO,NESTLE,RENTA,54515,"$4,800",70453,10686,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #4,NESCAFE CLASICO ,,,,5205,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54480,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,"PREMIOS GANAR, GANAR",,,,5205,Contraflujo,Ciudad de México,RENTA,
UBER PRICE LOCK,UBER CORE,RENTA,54567,"$4,400",70547,11585,RT-P1-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5220,Flujo,Ciudad de México,RENTA,
TENENCIA,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54685,$0,70718,10257,CT-DIG-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,TENENCIA,,,,5220,Contraflujo,Ciudad de México,RENTA,
SI PREVIENES NO ARRIESGAS,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54681,$0,70713,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,SI PREVIENES NO ARRIESGAS,,,,5207,Flujo,Ciudad de México,RENTA,
CONTRA LA EXTORSION,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54683,$0,70712,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,CONTRA LA EXTORSION,,,,5207,Contraflujo,Ciudad de México,RENTA,
Warner / THE BRIDE,WARNER PICTURES,RENTA,54644,"$3,450",70707,1934,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5208,Flujo,Ciudad de México,RENTA,
NUTRI,NUTRI DELI,RENTA,54634,"$3,413",70416,11512,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,NIÑA  FÓRMULA,,,,5208,Contraflujo,Ciudad de México,RENTA,
NRM - EL ULTIMO MAESTRO,NRM COMUNICACIONES,CORTESIA,1279,$0,1343,11563,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,EL ÚLTIMO MAESTRO,,,,5209,Flujo,Ciudad de México,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54579,"$3,500",70508,1559,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,FONDO ROJO,,,,5209,Contraflujo,Ciudad de México,RENTA,
PREDIAL,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54686,$0,70719,10257,CT-DIG-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,PREDIAL,,,,5210,Flujo,Ciudad de México,RENTA,
CAFE LEGAL,CAFE LEGAL,RENTA,1305,"$3,900",1309,11771,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5210,Contraflujo,Ciudad de México,RENTA,
NRM - EL ULTIMO MAESTRO,NRM COMUNICACIONES,CORTESIA,1279,$0,1343,11563,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,EL ÚLTIMO MAESTRO,,,,5116,Flujo,Ciudad de México,RENTA,
MULTIMARCAS SIEMPRE EN JEANS,COPPEL,RENTA,1300,"$3,092",1329,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5116,Contraflujo,Ciudad de México,RENTA,
AVON ULTRA REINVENCION,AVON,RENTA,1301,"$2,968",1347,11287,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,AVÓN ,,,,5117,Flujo,Ciudad de México,RENTA,
Warner / THE BRIDE,WARNER PICTURES,RENTA,54644,"$3,450",70707,1934,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5117,Contraflujo,Ciudad de México,RENTA,
CONTRA LA EXTORSION,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54683,$0,70712,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,CONTRA LA EXTORSION,,,,5118,Flujo,Ciudad de México,RENTA,
LOREAL - REVITALIF - SKIN LASER,LOREAL,RENTA,54590,"$2,380",70594,11724,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,EMBAJADORA,,,,5118,Contraflujo,Ciudad de México,RENTA,
TENENCIA,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54685,$0,70718,10257,CT-DIG-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,TENENCIA,,,,5119,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54480,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,"PREMIOS GANAR, GANAR",,,,5119,Contraflujo,Ciudad de México,RENTA,
ALPURA YOGHURT GRIEGO,ALPURA,RENTA,54537,"$3,930",70443,9916,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #4,NATURAL,,,,5120,Flujo,Ciudad de México,RENTA,
DIFUSION BOLSA DE TRABAJO IMU,GRUPO IMU,CORTESIA,54511,$0,70670,11749,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,DIFUSION BOLSA DE TRABAJO,,,,5120,Contraflujo,Ciudad de México,RENTA,
DIDI RIDES - Zonas,DIDI,RENTA,54607,"$2,695",70587,11751,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,30% OFF EN MAÑANAS Y TARDES,,,,5121,Flujo,Ciudad de México,RENTA,
CLARO VIDEO CON UNIVERSAL +,CLARO VIDEO,RENTA,1314,"$3,300",1354,11227,RT-CL-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,CLARO VIDEO CON UNIVERSAL +,,,,5121,Contraflujo,Ciudad de México,RENTA,
SPRING IN FASHION,SEARS,RENTA,1349,"$3,587",1369,11778,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,BT SPRING IN FASHION HOME EDITION,,,,5123,Flujo,Ciudad de México,RENTA,
LOREAL - REVITALIF - SKIN LASER,LOREAL,RENTA,54590,"$2,380",70594,11724,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,ENVASES,,,,5123,Contraflujo,Ciudad de México,RENTA,
METROP PARALELO (SIN VISIBILIDAD),OBSTRUIDOS,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,METROP PARALELO (SIN VISIBILIDAD),,,,5126,Flujo,Ciudad de México,RENTA,
METROP PARALELO (SIN VISIBILIDAD),OBSTRUIDOS,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,METROP PARALELO (SIN VISIBILIDAD),,,,5126,Contraflujo,Ciudad de México,RENTA,
Warner / THE BRIDE,WARNER PICTURES,RENTA,54644,"$3,450",70707,1934,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5124,Flujo,Ciudad de México,RENTA,
PREDIAL,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54686,$0,70719,10257,CT-DIG-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,PREDIAL,,,,5124,Contraflujo,Ciudad de México,RENTA,
MOMENTOS SAN VALENTIN,SANBORNS,RENTA,1308,"$3,587",1326,11231,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,MOMENTOS SAN VALENTIN,,,,5125,Flujo,Ciudad de México,RENTA,
AVON ULTRA REINVENCION,AVON,RENTA,1301,"$2,968",1347,11287,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,AVÓN ,,,,5125,Contraflujo,Ciudad de México,RENTA,
LOREAL - GARNIER - HAIR FOODIES - Ola 1,LOREAL,RENTA,54592,"$3,400",70578,5174,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,DANNA CON AGUACATE,,,,5219,Flujo,Ciudad de México,RENTA,
COMODIN CDMX,COMODIN CDMX,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5219,Contraflujo,Ciudad de México,RENTA,
VIVE LATINO,OCESA,INTERCAMBIO,54522,$0,70679,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,VIVE LATINO 2026,,,,5127,Flujo,Ciudad de México,RENTA,
DIDI RIDES - Zonas,DIDI,RENTA,54607,"$2,695",70587,11751,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,30% OFF EN MAÑANAS Y TARDES,,,,5127,Contraflujo,Ciudad de México,RENTA,
LOREAL - REVITALIF - SKIN LASER,LOREAL,RENTA,54590,"$2,380",70594,11724,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,EMBAJADORA,,,,5218,Flujo,Ciudad de México,RENTA,
AQUÍ NADIE SE RINDE,FUNDACION AQUI NADIE SE RINDE,CORTESIA,1275,$0,1318,11770,CT-P1-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,AQUÍ NADIE SE RINDE,,,,5218,Contraflujo,Ciudad de México,RENTA,
LOREAL - REVITALIF - SKIN LASER,LOREAL,RENTA,54590,"$2,380",70594,11724,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,ENVASES,,,,5107,Flujo,Ciudad de México,RENTA,
AMAZON PF CAT 4 2026,AMAZON,RENTA,1337,"$2,856",1366,11369,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #4,"AHORRA EN GRANDE, SONRÍE EN GRANDE",,,,5107,Contraflujo,Ciudad de México,RENTA,
LOREAL - REVITALIF - SKIN LASER,LOREAL,RENTA,54590,"$2,380",70594,11724,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,EMBAJADORA,,,,5108,Flujo,Ciudad de México,RENTA,
COMODIN CDMX,COMODIN CDMX,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5108,Contraflujo,Ciudad de México,RENTA,
DiDi / CARD,DIDI,RENTA,54609,"$3,965",70695,11751,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,5109,Flujo,Ciudad de México,RENTA,
NEEDED 2026,NEEDED EDUCATION,CORTESIA,1278,$0,1320,11397,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,NEVER ENDING EVOLUTION AI 2026.,,,,5109,Contraflujo,Ciudad de México,RENTA,
