Campaña,Anunciante,Operación,Código de contrato (Opcional),Precio por cara (Opcional),APS Global,CUIC,Articulo,Vendedor,Descripción (Opcional),Inicio o Periodo,Fin o Segmento,Arte,Código de arte (Opcional),Arte Url (Opcional),Origen del arte (Opcional),Unidad,Cara,Ciudad,Tipo de Distribución,Reproducciones
IMURECICLA,IMURECICLA,CORTESIA,54321,$0,70607,9405,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,IMURECICLA,,,,3306,Contraflujo,Ciudad de México,RENTA,
THE GOAT,SONY PICTURES,RENTA,54285,"$3,327",70600,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,THE GOAT,,,,3307,Flujo,Ciudad de México,RENTA,
VISA BANORTE,VISA,RENTA,54280,"$5,460",70062,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,VISA BANORTE,,,,3307,Contraflujo,Ciudad de México,RENTA,
EL MOCHAOREJAS,VIX,RENTA,1168,"$3,608",1282,10371,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,EL MOCHAOREJAS,,,,3308,Flujo,Ciudad de México,RENTA,
UBER PRICE LOCK,UBER CORE,RENTA,54335,"$4,400",70547,11585,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,3308,Contraflujo,Ciudad de México,RENTA,
CCXP,OCESA,INTERCAMBIO,54365,$0,70630,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,3309,Flujo,Ciudad de México,RENTA,
EL FANTASMA DE LA OPERA 2026,SIN MARCA,RENTA,1098,"$4,200",1286,11517,RT-P1-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,EL FANTASMA DE LA OPERA,,,,3309,Contraflujo,Ciudad de México,RENTA,
ALPURA YOGHURT GRIEGO,ALPURA,RENTA,54330,"$3,930",70443,9916,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #3,NATURAL - ENDULZADO,,,,3310,Flujo,Ciudad de México,RENTA,
NUTRI,NUTRI DELI,RENTA,54368,"$3,413",70416,11512,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,NIÑA NUTRI  ,,,,3310,Contraflujo,Ciudad de México,RENTA,
LOREAL / MAYBELLINE - COLOSSAL BUBBLE,MAYBELLINE,RENTA,54312,"$3,400",70551,5177,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,MASCARA,,,,3311,Flujo,Ciudad de México,RENTA,
PREDIAL,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,54403,$0,70650,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,PREDIAL,,,,3311,Contraflujo,Ciudad de México,RENTA,
MES DEL BEBE,COPPEL,RENTA,1182,"$3,092",1321,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #3,TODO PARA MI BEBE,,,,35215,Flujo,Ciudad de México,RENTA,
¿QUIERES SER MI NOVIA?,VIDEOCINE,RENTA,54359,"$3,656",70628,6768,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,¿QUIERES SER MI NOVIA?,,,,35215,Contraflujo,Ciudad de México,RENTA,
TABCIN,ASPIRINA,RENTA,54254,"$4,500",70560,8730,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,TABCIN DIA,,,,3312,Flujo,Ciudad de México,RENTA,
JAC / FRISON T5 / EXTENSIÓN,JAC,RENTA,1207,"$3,500",1334,11725,RT-P1-COB-MX,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #3,GENERICO,,,,3312,Contraflujo,Ciudad de México,RENTA,
TABCIN,ASPIRINA,RENTA,54254,"$4,500",70560,8730,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,TABCIN NOCHE,,,,3313,Flujo,Ciudad de México,RENTA,
MERCADO PAGO,MERCADO LIBRE,RENTA,54249,"$3,046",70571,11223,RT-CL-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,MIENTRAS ESPERAS,,,,3313,Contraflujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,3221,Flujo,Ciudad de México,RENTA,
INDRIVER 2026,INDRIVER,RENTA,54283,"$3,469",70534,10523,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,INDRIVE,,,,3221,Contraflujo,Ciudad de México,RENTA,
HERBAL,HERBAL ESSENSES,RENTA,54395,"$3,966",70603,11260,RT-DIG-PRG-PB,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,PELO MAS SUAVE,,,,3314,Flujo,Ciudad de México,RENTA,
MOTOROLA,MOTOROLA,RENTA,54398,"$3,602",70645,11210,RT-P1-PRA-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #3,MOTOROLA,,,,3314,Contraflujo,Ciudad de México,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1020,"$5,406",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #3,PINES,,,,3315,Flujo,Ciudad de México,RENTA,
FUNDACION AQUI NADIE SE RINDE 1A CAMPAÑA,FUNDACION AQUÍ NADIE SE RINDE,CORTESIA,1166,$0,1318,11770,CT-P1-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,AQUÍ NADIE SE RINDE,,,,3315,Contraflujo,Ciudad de México,RENTA,
NESCAFE CLASICO,NESTLE,RENTA,54250,"$4,800",70453,10686,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,NESCAFE CLASICO ,,,,3203,Flujo,Ciudad de México,RENTA,
IMURECICLA,IMURECICLA,CORTESIA,54321,$0,70607,9405,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,IMURECICLA,,,,3203,Contraflujo,Ciudad de México,RENTA,
NESCAFE CLASICO,NESTLE,RENTA,54250,"$4,800",70453,10686,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,NESCAFE CLASICO ,,,,3202,Flujo,Ciudad de México,RENTA,
¿QUIERES SER MI NOVIA?,VIDEOCINE,RENTA,54359,"$3,656",70628,6768,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,¿QUIERES SER MI NOVIA?,,,,3202,Contraflujo,Ciudad de México,RENTA,
DIDI RIDES - Zonas,DIDI,RENTA,54317,"$2,695",70587,11751,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,30% OFF EN MAÑANAS Y TARDES,,,,3416,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,3416,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,3422,Flujo,Ciudad de México,RENTA,
HERO 25,BATISTE,RENTA,53857,"$4,293",70298,11268,RT-P1-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #3,HERO,,,,3422,Contraflujo,Ciudad de México,RENTA,
SEPHORA 2026,SEPHORA,RENTA,1212,"$5,571",1337,10890,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,3424,Flujo,Ciudad de México,RENTA,
SABRITAS MUNDIAL,SABRITAS,RENTA,54352,"$3,950",70541,2312,RT-P1-DIG-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,SABRITAL SAL /  ADOBADAS,,,,3424,Contraflujo,Ciudad de México,RENTA,
DIDI RIDES - Zonas,DIDI,RENTA,54317,"$2,695",70587,11751,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,30% OFF EN MAÑANAS Y TARDES,,,,3423,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,3423,Contraflujo,Ciudad de México,RENTA,
APOSTARIAS POR MI,VIX,RENTA,1040,"$3,608",1249,10371,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,APOSTARÍAS POR MI HOMBRE BOGOTE Y MUJER COLOR,,,,3417,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54148,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,"PREMIOS GANAR, GANAR",,,,3417,Contraflujo,Ciudad de México,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54327,"$3,500",70508,1559,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,FONDO ROJO,,,,3418,Flujo,Ciudad de México,RENTA,
SABRITAS MUNDIAL,SABRITAS,RENTA,54352,"$3,950",70541,2312,RT-P1-DIG-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,SABRITAL SAL /  ADOBADAS,,,,3418,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,3419,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,3419,Contraflujo,Ciudad de México,RENTA,
AUDIBLE,AUDIBLE,RENTA,54396,"$3,153",70577,11487,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,AUDIBLE,,,,3405,Flujo,Ciudad de México,RENTA,
EL PALACIO PLANTA,EL PALACIO DE HIERRO,BONIFICACION,54366,$0,70589,9898,BF-CL-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,MUJER DE FRENTE,,,,3405,Contraflujo,Ciudad de México,RENTA,
SEPHORA 2026,SEPHORA,RENTA,1212,"$5,571",1337,10890,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,3406,Flujo,Ciudad de México,RENTA,
NUTRI,NUTRI DELI,RENTA,54368,"$3,413",70416,11512,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,VASO DE LECHE ,,,,3406,Contraflujo,Ciudad de México,RENTA,
THE GOAT,SONY PICTURES,RENTA,54285,"$3,327",70600,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,THE GOAT,,,,3407,Flujo,Ciudad de México,RENTA,
CAFE LEGAL,CAFE LEGAL,RENTA,1167,"$3,900",1309,11771,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAFÉ LEGAL,,,,3407,Contraflujo,Ciudad de México,RENTA,
EDC 2026,OCESA,INTERCAMBIO,54348,$0,70605,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,3408,Flujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,3408,Contraflujo,Ciudad de México,RENTA,
PANDORA,PANDORA,RENTA,1192,"$5,750",1284,11740,RT-P1-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,GENERICO,,,,3409,Flujo,Ciudad de México,RENTA,
MES DEL BEBE,COPPEL,RENTA,1182,"$3,092",1321,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #3,TODO PARA MI BEBE,,,,3409,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,3410,Flujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,3410,Contraflujo,Ciudad de México,RENTA,
IHOP PANCAKES,IHOP,RENTA,54371,"$4,200",70540,11736,RT-CL-COB-MX,DULCE BALTIERRA,,Catorcenas 2026,Catorcena #3,TODOS LOS PANCAKES QUE PUEDAS COMER,,,,3411,Flujo,Ciudad de México,RENTA,
TASTER´S CHOICE,NESCAFE,RENTA,54256,"$4,800",70510,11075,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,TASTER´S CHOICE,,,,3411,Contraflujo,Ciudad de México,RENTA,
VISA BANORTE,VISA,RENTA,54280,"$5,460",70062,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,VISA BANORTE,,,,3412,Flujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,3412,Contraflujo,Ciudad de México,RENTA,
NUTRI,NUTRI DELI,RENTA,54368,"$3,413",70416,11512,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,NIÑA  FÓRMULA,,,,3902,Flujo,Ciudad de México,RENTA,
THE GOAT,SONY PICTURES,RENTA,54285,"$3,327",70600,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,THE GOAT,,,,3902,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,3903,Flujo,Ciudad de México,RENTA,
SEPHORA 2026,SEPHORA,RENTA,1212,"$5,571",1337,10890,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,3903,Contraflujo,Ciudad de México,RENTA,
EDC 2026,OCESA,INTERCAMBIO,54348,$0,70605,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,4230,Flujo,Ciudad de México,RENTA,
EDC 2026,OCESA,INTERCAMBIO,54348,$0,70605,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,4230,Contraflujo,Ciudad de México,RENTA,
HERBAL,HERBAL ESSENSES,RENTA,54395,"$3,966",70603,11260,RT-DIG-PRG-PB,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,HERBAL PERFUME CAPILAR,,,,4217,Flujo,Ciudad de México,RENTA,
LOREAL / GARNIER - HAIR FOODIES - Ola 1,GARNIER,BONIFICACION,54316,$0,70578,5174,BF-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,DANNA CON AGUACATE,,,,4217,Contraflujo,Ciudad de México,RENTA,
EL MOCHAOREJAS,VIX,RENTA,1168,"$3,608",1282,10371,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,EL MOCHAOREJAS,,,,4009,Flujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,4009,Contraflujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,4011,Flujo,Ciudad de México,RENTA,
PLAN AT&T MUNDIAL,AT&T,RENTA,54281,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,GENERICO,,,,4011,Contraflujo,Ciudad de México,RENTA,
AUDIBLE,AUDIBLE,RENTA,54396,"$3,153",70577,11487,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,AUDIBLE,,,,4012,Flujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,4012,Contraflujo,Ciudad de México,RENTA,
EL PALACIO PLANTA,EL PALACIO DE HIERRO,BONIFICACION,54366,$0,70589,9898,BF-CL-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,MUJER DE LADO,,,,4013,Flujo,Ciudad de México,RENTA,
VISA BANORTE,VISA,RENTA,54280,"$5,460",70062,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,VISA BANORTE,,,,4013,Contraflujo,Ciudad de México,RENTA,
THE GOAT,SONY PICTURES,RENTA,54285,"$3,327",70600,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,THE GOAT,,,,4014,Flujo,Ciudad de México,RENTA,
APOSTARIAS POR MI,VIX,RENTA,1040,"$3,608",1249,10371,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,APOSTARÍAS POR MI HOMBRE BOGOTE Y MUJER COLOR,,,,4014,Contraflujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,4015,Flujo,Ciudad de México,RENTA,
SABRITAS MUNDIAL,SABRITAS,RENTA,54352,"$3,950",70541,2312,RT-P1-DIG-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,SABRITAL SAL /  ADOBADAS,,,,4015,Contraflujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,4016,Flujo,Ciudad de México,RENTA,
LOREAL / GARNIER - HAIR FOODIES - Ola 1,GARNIER,RENTA,54315,"$5,500",70578,5174,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,DANNA CON AGUACATE,,,,4016,Contraflujo,Ciudad de México,RENTA,
AUDIBLE,AUDIBLE,RENTA,54396,"$3,153",70577,11487,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,AUDIBLE,,,,4017,Flujo,Ciudad de México,RENTA,
AFORE XXI,CARRERA KARDIAS,RENTA,54401,"$3,105",70648,10475,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,AFORE XXI,,,,4017,Contraflujo,Ciudad de México,RENTA,
WARNER / CUMBRES BORRASCOSAS,WARNER PICTURES,RENTA,54308,"$3,450",70523,1934,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,CUMBRES BORRASCOSAS,,,,4018,Flujo,Ciudad de México,RENTA,
TASTER´S CHOICE,NESCAFE,RENTA,54256,"$4,800",70510,11075,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,TASTER´S CHOICE,,,,4018,Contraflujo,Ciudad de México,RENTA,
EL PALACIO PLANTA,EL PALACIO DE HIERRO,BONIFICACION,54366,$0,70589,9898,BF-CL-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,MUJER DE FRENTE,,,,4019,Flujo,Ciudad de México,RENTA,
PLAN AT&T MUNDIAL,AT&T,RENTA,54281,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,GENERICO,,,,4019,Contraflujo,Ciudad de México,RENTA,
VISA BANORTE,VISA,RENTA,54280,"$5,460",70062,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,VISA BANORTE,,,,4020,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,4020,Contraflujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,4021,Flujo,Ciudad de México,RENTA,
EL MOCHAOREJAS,VIX,RENTA,1168,"$3,608",1282,10371,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,EL MOCHAOREJAS,,,,4021,Contraflujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,4022,Flujo,Ciudad de México,RENTA,
CAFE LEGAL,CAFE LEGAL,RENTA,1167,"$3,900",1309,11771,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAFÉ LEGAL,,,,4022,Contraflujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,4023,Flujo,Ciudad de México,RENTA,
HERBAL,HERBAL ESSENSES,RENTA,54395,"$3,966",70603,11260,RT-DIG-PRG-PB,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,HERBAL PERFUME CAPILAR,,,,4023,Contraflujo,Ciudad de México,RENTA,
EDC 2026,OCESA,INTERCAMBIO,54348,$0,70605,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,4024,Flujo,Ciudad de México,RENTA,
THE GOAT,SONY PICTURES,RENTA,54285,"$3,327",70600,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,THE GOAT,,,,4024,Contraflujo,Ciudad de México,RENTA,
TENA,TENA,RENTA,1172,"$4,200",1278,11431,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #3,TENA CHICA,,,,4025,Flujo,Ciudad de México,RENTA,
APOSTARIAS POR MI,VIX,RENTA,1040,"$3,608",1249,10371,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,APOSTARÍAS POR MI HOMBRE BOGOTE Y MUJER COLOR,,,,4025,Contraflujo,Ciudad de México,RENTA,
PLAN AT&T MUNDIAL,AT&T,RENTA,54281,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,GENERICO,,,,4026,Flujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,4026,Contraflujo,Ciudad de México,RENTA,
MERCADO PAGO,MERCADO LIBRE,RENTA,54249,"$3,046",70571,11223,RT-CL-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,PAGA A MESES,,,,4027,Flujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,4027,Contraflujo,Ciudad de México,RENTA,
CARNAVAL DE VERACRUZ,MUNICIPIO DE VERACRUZ,CORTESIA,54219,$0,70555,9476,CT-P2-COB-BR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,CARNAVAL DE VERACRUZ,,,,4028,Flujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,4028,Contraflujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54148,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,"PREMIOS GANAR, GANAR",,,,4029,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54148,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,"PREMIOS GANAR, GANAR",,,,4029,Contraflujo,Ciudad de México,RENTA,
EL MOCHAOREJAS,VIX,RENTA,1168,"$3,608",1282,10371,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,EL MOCHAOREJAS,,,,4030,Flujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,4030,Contraflujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,4031,Flujo,Ciudad de México,RENTA,
VISA BANORTE,VISA,RENTA,54280,"$5,460",70062,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,VISA BANORTE,,,,4031,Contraflujo,Ciudad de México,RENTA,
THE GOAT,SONY PICTURES,RENTA,54285,"$3,327",70600,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,THE GOAT,,,,4032,Flujo,Ciudad de México,RENTA,
EL REY LEÓN,OCESA,INTERCAMBIO,54349,$0,70620,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,Ven a sentir el amor,,,,4032,Contraflujo,Ciudad de México,RENTA,
