,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cod,codigo_unico OK,ubicacion,tipo_de_cara,cara,mueble,latitud,longitud,plaza,estado,municipio ,cp,tradicional_digital,sentido,Isla,Mueb x Isla,Zona Mundialista,entre_calle_1,entre_calle_2,orientacion ,tipo_de_mueble,ancho ,alto,archivos_id,tarifa_piso,tarifa_publica,nivel_socioeconomico,total_espacios,tiempo
1084,1084_Flujo_Ciudad de México ,PROL. REFORMA - BOSQUES B. LAURELES IZQ.,Flujo,A,Parabus,19.3751600,-99.2608840,Ciudad de México,Ciudad de México ,Álvaro Obregón,1330,Tradicional ,N-S,SI,2,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1084,1084_Contraflujo_Ciudad de México ,PROL. REFORMA - BOSQUES B. LAURELES IZQ.,Contraflujo,B,Parabus,19.3751600,-99.2608840,Ciudad de México,Ciudad de México ,Álvaro Obregón,1330,Tradicional ,N-S,SI,2,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1085,1085_Flujo_Ciudad de México ,PROL. REFORMA - ROBERTO BECERRIL,Flujo,A,Parabus,19.3745490,-99.2607710,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1085,1085_Contraflujo_Ciudad de México ,PROL. REFORMA - ROBERTO BECERRIL,Contraflujo,B,Parabus,19.3745490,-99.2607710,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1086,1086_Flujo_Ciudad de México ,PROL. REFORMA - GUILLERMO HARO,Flujo,A,Parabus,19.3762270,-99.2584040,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1086,1086_Contraflujo_Ciudad de México ,PROL. REFORMA - GUILLERMO HARO,Contraflujo,B,Parabus,19.3762270,-99.2584040,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1087,1087_Flujo_Ciudad de México ,PROL. REFORMA -  MANUEL SANDOVAL,Flujo,A,Parabus,19.3774250,-99.2560700,Ciudad de México,Ciudad de México ,Álvaro Obregón,1376,Tradicional ,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1087,1087_Contraflujo_Ciudad de México ,PROL. REFORMA -  MANUEL SANDOVAL,Contraflujo,B,Parabus,19.3774250,-99.2560700,Ciudad de México,Ciudad de México ,Álvaro Obregón,1376,Tradicional ,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1088,1088_Contraflujo_Ciudad de México ,PROL. REFORMA - ISAAC COSTERO TUDANCA,Contraflujo,B,Parabus,19.3785390,-99.2537950,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1092,1092_Flujo_Ciudad de México ,PROL. REFORMA - PUENTE CONAFRUT,Flujo,A,Parabus,19.3865050,-99.2432040,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1092,1092_Contraflujo_Ciudad de México ,PROL. REFORMA - PUENTE CONAFRUT,Contraflujo,B,Parabus,19.3865050,-99.2432040,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1093,1093_Flujo_Ciudad de México ,PROL. REFORMA - CASTILLO MIRAMAR,Flujo,A,Parabus,19.3995070,-99.2339210,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11930,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1093,1093_Contraflujo_Ciudad de México ,PROL. REFORMA - CASTILLO MIRAMAR,Contraflujo,B,Parabus,19.3995070,-99.2339210,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11930,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1094,1094_Contraflujo_Ciudad de México ,REFORMA - SIERRA BREÑA DER,Contraflujo,B,Parabus,19.4031660,-99.2306860,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11950,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1095,1095_Flujo_Ciudad de México ,REFORMA - SIERRA BREÑA IZQ.,Flujo,A,Parabus,19.4031820,-99.2306750,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11950,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1095,1095_Contraflujo_Ciudad de México ,REFORMA - SIERRA BREÑA IZQ.,Contraflujo,B,Parabus,19.4031820,-99.2306750,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11950,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1098,1098_Flujo_Ciudad de México ,REFORMA - SIERRA IXTLÀN,Flujo,A,Parabus,19.4066130,-99.2266700,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11930,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1098,1098_Contraflujo_Ciudad de México ,REFORMA - SIERRA IXTLÀN,Contraflujo,B,Parabus,19.4066130,-99.2266700,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11930,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1099,1099_Flujo_Ciudad de México ,REFORMA - MONTES AUVERNIA,Flujo,A,Parabus,19.4071490,-99.2236410,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1099,1099_Contraflujo_Ciudad de México ,REFORMA - MONTES AUVERNIA,Contraflujo,B,Parabus,19.4071490,-99.2236410,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1100,1100_Flujo_Ciudad de México ,REFORMA - MONTAÑAS ROCALLOCAS DER.,Flujo,A,Parabus,19.4115210,-99.2210250,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1100,1100_Contraflujo_Ciudad de México ,REFORMA - MONTAÑAS ROCALLOCAS DER.,Contraflujo,B,Parabus,19.4115210,-99.2210250,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1101,1101_Flujo_Ciudad de México ,REFORMA - MONTAÑAS ROCALLOCAS IZQ.,Flujo,A,Parabus,19.4115380,-99.2210160,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1101,1101_Contraflujo_Ciudad de México ,REFORMA - MONTAÑAS ROCALLOCAS IZQ.,Contraflujo,B,Parabus,19.4115380,-99.2210160,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1102,1102_Flujo_Ciudad de México ,REFORMA - SIERRA TARAHUMARA DER.,Flujo,A,Parabus,19.4132320,-99.2198580,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1102,1102_Contraflujo_Ciudad de México ,REFORMA - SIERRA TARAHUMARA DER.,Contraflujo,B,Parabus,19.4132320,-99.2198580,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1103,1103_Flujo_Ciudad de México ,REFORMA - SIERRA TARAHUMARA IZQ.,Flujo,A,Parabus,19.4132480,-99.2198490,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1103,1103_Contraflujo_Ciudad de México ,REFORMA - SIERRA TARAHUMARA IZQ.,Contraflujo,B,Parabus,19.4132480,-99.2198490,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1104,1104_Contraflujo_Ciudad de México ,REFORMA - SIERRA BACATETE,Contraflujo,B,Parabus,19.4153290,-99.2189690,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1105,1105_Flujo_Ciudad de México ,REFORMA - MONTE LIBANO,Flujo,A,Parabus,19.4229290,-99.2162950,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1105,1105_Contraflujo_Ciudad de México ,REFORMA - MONTE LIBANO,Contraflujo,B,Parabus,19.4179790,-99.2181420,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1106,1106_Flujo_Ciudad de México ,REFORMA - MONTE BLANCO,Flujo,A,Parabus,19.4229290,-99.2162950,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1106,1106_Contraflujo_Ciudad de México ,REFORMA - MONTE BLANCO,Contraflujo,B,Parabus,19.4229290,-99.2162950,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1107,1107_Flujo_Ciudad de México ,REFORMA - MONTE EVEREST,Flujo,A,Parabus,19.4233280,-99.2146140,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1107,1107_Contraflujo_Ciudad de México ,REFORMA - MONTE EVEREST,Contraflujo,B,Parabus,19.4233280,-99.2146140,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1108,1108_Flujo_Ciudad de México ,REFORMA - MONTE ALTAI,Flujo,A,Parabus,19.4247490,-99.2089860,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1108,1108_Contraflujo_Ciudad de México ,REFORMA - MONTE ALTAI,Contraflujo,B,Parabus,19.4247490,-99.2089860,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1109,1109_Flujo_Ciudad de México ,REFORMA - PRADO SUR,Flujo,A,Parabus,19.4265950,-99.2058710,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1109,1109_Contraflujo_Ciudad de México ,REFORMA - PRADO SUR,Contraflujo,B,Parabus,19.4265950,-99.2058710,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11000,Tradicional ,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1112,1112_Flujo_Ciudad de México ,REFORMA - JULIO VERNE DER.,Flujo,A,Parabus,19.4264960,-99.1974430,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11100,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1112,1112_Contraflujo_Ciudad de México ,REFORMA - JULIO VERNE DER.,Contraflujo,B,Parabus,19.4264960,-99.1974430,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11100,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1113,1113_Contraflujo_Ciudad de México ,REFORMA - JULIO VERNE IZQ.,Contraflujo,B,Parabus,19.4264910,-99.1974150,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11100,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1116,1116_Flujo_Ciudad de México ,REFORMA - AUDITORIO II DER.,Flujo,A,Parabus,19.4259200,-99.1936250,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11560,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1116,1116_Contraflujo_Ciudad de México ,REFORMA - AUDITORIO II DER.,Contraflujo,B,Parabus,19.4259200,-99.1936250,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11560,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1117,1117_Flujo_Ciudad de México ,REFORMA - ZOOLOGICO I DER.,Flujo,A,Parabus,19.4254430,-99.1902370,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11580,Tradicional ,S-N,SI,2,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1117,1117_Contraflujo_Ciudad de México ,REFORMA - ZOOLOGICO I DER.,Contraflujo,B,Parabus,19.4254430,-99.1902370,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11580,Tradicional ,S-N,SI,2,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1118,1118_Flujo_Ciudad de México ,REFORMA - ZOOLOGICO I IZQ.,Flujo,A,Parabus,19.4254390,-99.1902180,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11580,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1118,1118_Contraflujo_Ciudad de México ,REFORMA - ZOOLOGICO I IZQ.,Contraflujo,B,Parabus,19.4254390,-99.1902180,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11580,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1119,1119_Flujo_Ciudad de México ,REFORMA - ZOOLOGICO II DER.,Flujo,A,Parabus,19.4251120,-99.1881480,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11100,Tradicional ,S-N,SI,2,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1119,1119_Contraflujo_Ciudad de México ,REFORMA - ZOOLOGICO II DER.,Contraflujo,B,Parabus,19.4251120,-99.1881480,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11100,Tradicional ,S-N,SI,2,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1120,1120_Flujo_Ciudad de México ,REFORMA - ZOOLOGICO II IZQ.,Flujo,A,Parabus,19.4251100,-99.1881280,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11100,Tradicional ,S-N,SI,2,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1120,1120_Contraflujo_Ciudad de México ,REFORMA - ZOOLOGICO II IZQ.,Contraflujo,B,Parabus,19.4251100,-99.1881280,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11100,Tradicional ,S-N,SI,2,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1121,1121_Flujo_Ciudad de México ,REFORMA - LAGO DER,Flujo,A,Parabus,19.4244740,-99.1840330,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11100,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1121,1121_Contraflujo_Ciudad de México ,REFORMA - LAGO DER,Contraflujo,B,Parabus,19.4244740,-99.1840330,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11100,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1122,1122_Flujo_Ciudad de México ,REFORMA - LAGO IZQ.,Flujo,A,Parabus,19.4244710,-99.1840150,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11580,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1122,1122_Contraflujo_Ciudad de México ,REFORMA - LAGO IZQ.,Contraflujo,B,Parabus,19.4244710,-99.1840150,Ciudad de México,Ciudad de México ,Miguel Hidalgo,11580,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1912C,1912C_Flujo_Ciudad de México ,VASCO DE QUIROGA - ACCESO PEATONAL STA. FE (ACCESO PEATONAL),Flujo,A,Parabus,19.3639813,-99.2713601,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,P-O,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1912C,1912C_Contraflujo_Ciudad de México ,VASCO DE QUIROGA - ACCESO PEATONAL STA. FE (ACCESO PEATONAL),Contraflujo,B,Parabus,19.3639813,-99.2713601,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,P-O,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1328,1328_Flujo_Ciudad de México ,VASCO DE QUIROGA - CENTRO COMERCIAL SANTA FE II DER.,Flujo,A,Parabus,19.3639420,-99.2714140,Ciudad de México,Ciudad de México ,Cuajimalpa,5348,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1328,1328_Contraflujo_Ciudad de México ,VASCO DE QUIROGA - CENTRO COMERCIAL SANTA FE II DER.,Contraflujo,B,Parabus,19.3639420,-99.2714140,Ciudad de México,Ciudad de México ,Cuajimalpa,5348,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1329,1329_Contraflujo_Ciudad de México ,VASCO DE QUIROGA - CENTRO COMERCIAL STA FE IZQ.,Contraflujo,B,Parabus,19.3639510,-99.2714010,Ciudad de México,Ciudad de México ,Cuajimalpa,5348,Tradicional ,S-N,SI,2,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1240,1240_Flujo_Ciudad de México ,VASCO DE QUIROGA - ACCESO PLAZA SANTA FE (PEATONAL),Flujo,A,Parabus,19.3639813,-99.2713601,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1240,1240_Contraflujo_Ciudad de México ,VASCO DE QUIROGA - ACCESO PLAZA SANTA FE (PEATONAL),Contraflujo,B,Parabus,19.3639813,-99.2713601,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1303,1303_Flujo_Ciudad de México ,VASCO DE QUIROGA -  ERNESTO DOMINGUEZ,Flujo,A,Parabus,19.3669270,-99.2642840,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1303,1303_Contraflujo_Ciudad de México ,VASCO DE QUIROGA -  ERNESTO DOMINGUEZ,Contraflujo,B,Parabus,19.3669270,-99.2642840,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1304,1304_Flujo_Ciudad de México ,VASCO DE QUIROGA - GONZALEZ CAMARENA,Flujo,A,Parabus,19.3687140,-99.2624320,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1304,1304_Contraflujo_Ciudad de México ,VASCO DE QUIROGA - GONZALEZ CAMARENA,Contraflujo,B,Parabus,19.3687140,-99.2624320,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1305,1305_Flujo_Ciudad de México ,FRANCISCO J. SERRANO - COLEGIO WESTHILL,Flujo,A,Parabus,19.3588330,-99.2651300,Ciudad de México,Ciudad de México ,Cuajimalpa,5348,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1305,1305_Contraflujo_Ciudad de México ,FRANCISCO J. SERRANO - COLEGIO WESTHILL,Contraflujo,B,Parabus,19.3588330,-99.2651300,Ciudad de México,Ciudad de México ,Cuajimalpa,5348,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1306,1306_Flujo_Ciudad de México ,FRANCISCO J. SERRANO - AV. TAMAULIPAS,Flujo,A,Parabus,19.3562820,-99.2630200,Ciudad de México,Ciudad de México ,Cuajimalpa,5348,Tradicional ,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1306,1306_Contraflujo_Ciudad de México ,FRANCISCO J. SERRANO - AV. TAMAULIPAS,Contraflujo,B,Parabus,19.3562820,-99.2630200,Ciudad de México,Ciudad de México ,Cuajimalpa,5348,Tradicional ,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1307,1307_Flujo_Ciudad de México ,VASCO DE QUIROGA -  FRENTE ROBERTO BECERRIL,Flujo,A,Parabus,19.3725960,-99.2593230,Ciudad de México,Ciudad de México ,Álvaro Obregón,1376,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1307,1307_Contraflujo_Ciudad de México ,VASCO DE QUIROGA -  FRENTE ROBERTO BECERRIL,Contraflujo,B,Parabus,19.3725960,-99.2593230,Ciudad de México,Ciudad de México ,Álvaro Obregón,1376,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1308,1308_Flujo_Ciudad de México ,VASCO DE QUIROGA -  FRENTE A MANUEL SANDOVAL,Flujo,A,Parabus,19.3757580,-99.2553590,Ciudad de México,Ciudad de México ,Álvaro Obregón,1376,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1308,1308_Contraflujo_Ciudad de México ,VASCO DE QUIROGA -  FRENTE A MANUEL SANDOVAL,Contraflujo,B,Parabus,19.3757580,-99.2553590,Ciudad de México,Ciudad de México ,Álvaro Obregón,1376,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1309,1309_Contraflujo_Ciudad de México ,VASCO DE QUIROGA -  F. ESPINOZA GUTIERREZ,Contraflujo,B,Parabus,19.3764070,-99.2539900,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1310,1310_Flujo_Ciudad de México ,VASCO DE QUIROGA -  ACCESO A TELEVISA,Flujo,A,Parabus,19.3772850,-99.2524110,Ciudad de México,Ciudad de México ,Álvaro Obregón,1376,Tradicional ,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1310,1310_Contraflujo_Ciudad de México ,VASCO DE QUIROGA -  ACCESO A TELEVISA,Contraflujo,B,Parabus,19.3772850,-99.2524110,Ciudad de México,Ciudad de México ,Álvaro Obregón,1376,Tradicional ,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1311,1311_Flujo_Ciudad de México ,VASCO DE QUIROGA -  ACCESO COL. CARLOS MADRAZO,Flujo,A,Parabus,19.3779970,-99.2501380,Ciudad de México,Ciudad de México ,Álvaro Obregón,1376,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1311,1311_Contraflujo_Ciudad de México ,VASCO DE QUIROGA -  ACCESO COL. CARLOS MADRAZO,Contraflujo,B,Parabus,19.3779970,-99.2501380,Ciudad de México,Ciudad de México ,Álvaro Obregón,1376,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1330,1330_Flujo_Ciudad de México ,VASCO DE QUIROGA -  MANUEL SANDOVAL,Flujo,A,Parabus,19.3759600,-99.2552770,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1330,1330_Contraflujo_Ciudad de México ,VASCO DE QUIROGA -  MANUEL SANDOVAL,Contraflujo,B,Parabus,19.3759600,-99.2552770,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1313,1313_Flujo_Ciudad de México ,VASCO DE QUIROGA - GUILLERMO HARO,Flujo,A,Parabus,19.3748230,-99.2573270,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1313,1313_Contraflujo_Ciudad de México ,VASCO DE QUIROGA - GUILLERMO HARO,Contraflujo,B,Parabus,19.3748230,-99.2573270,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1331,1331_Flujo_Ciudad de México ,VASCO DE QUIROGA -  ROBERTO BECERRIL,Flujo,A,Parabus,19.3733320,-99.2588720,Ciudad de México,Ciudad de México ,Álvaro Obregón,1376,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1331,1331_Contraflujo_Ciudad de México ,VASCO DE QUIROGA -  ROBERTO BECERRIL,Contraflujo,B,Parabus,19.3733320,-99.2588720,Ciudad de México,Ciudad de México ,Álvaro Obregón,1376,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1315,1315_Flujo_Ciudad de México ,VASCO DE QUIROGA - JOAQUIN GALO,Flujo,A,Parabus,19.3714420,-99.2606800,Ciudad de México,Ciudad de México ,Álvaro Obregón,1376,Tradicional ,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1315,1315_Contraflujo_Ciudad de México ,VASCO DE QUIROGA - JOAQUIN GALO,Contraflujo,B,Parabus,19.3714420,-99.2606800,Ciudad de México,Ciudad de México ,Álvaro Obregón,1376,Tradicional ,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
1316,1316_Flujo_Ciudad de México ,VASCO DE QUIROGA -  ESTACIONAMIENTO UNIV. IBERO,Flujo,A,Parabus,19.3687060,-99.2628440,Ciudad de México,Ciudad de México ,Álvaro Obregón,1219,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
